Income,Credit_Score,Debt_to_Income_Ratio,Savings,Employment_Stability,Market_Conditions,Interest_Rates,Cost_of_Living,Loan_to_Value_Ratio,Age,Dependents,Home_Affordability
3588.9797549653417,668,0.2586345282208047,9613.21838299135,9,233915.61675627166,3.8453732393148514,1310.8496735669019,0.8940887600953967,54,1,0
4131.400998662297,768,0.22009949897774528,28123.450889304546,7,225481.24990286247,4.436136322401722,3129.4409394452596,0.8474563111081524,37,0,0
9289.879319689555,544,0.07372626335314197,27900.075001597514,3,354258.1287810453,3.885387403934872,2213.4571288566817,0.9459717067140363,58,0,1
7245.003417617129,844,0.16409637680465577,21617.634659699346,5,242383.1093882562,4.464438412624444,2571.3563059256094,0.8290575576164447,54,1,1
3064.3793613164075,680,0.21700968308693763,46981.618815635244,4,159402.71265747232,3.4660379287936696,1718.6048718213674,0.8518742855464391,49,1,1
3710.300800062225,669,0.044300214839808616,42237.784394294955,7,338586.8301654175,4.6262840089634505,3312.28840804965,0.85367617379623,26,0,0
7644.512383756391,690,0.11030597635560563,36374.422185933654,9,425753.5682676326,4.176862480906904,4831.917412995563,0.8012677244093691,42,1,1
3035.431086923531,654,0.2991126470318694,37144.69860807489,2,252849.39778398926,3.4215261988598122,3012.2904010864363,0.9258811929559188,29,0,1
4125.65635992249,687,0.3678315571195949,25777.22647159036,8,152907.48603939268,3.4734409517076656,1331.6583255779246,0.8047991690216487,43,1,1
6841.136525566103,506,0.4991737556964748,46444.75344934592,9,178675.2789251292,4.256060929139074,3480.0053339096335,0.9410269752093862,42,0,1
7843.2663838488525,632,0.46655666567177884,36256.79422639785,9,194993.3220677536,4.659879186424886,2360.891977805028,0.9338111526640431,56,2,1
7563.7288165182035,734,0.32128259976759577,37804.14777451174,7,219959.0371978145,3.8312555640583104,4423.700758365191,0.8803282874128945,45,2,1
4569.8851662239185,544,0.210624026647036,43776.09067043054,9,357118.02820252365,3.5166008582551846,2738.712593265881,0.8815393362366938,34,0,0
7985.254549432751,813,0.31808868235411636,17333.221520398594,9,340378.1938150876,4.734023213821201,1771.3584357689824,0.8980666884434234,46,2,1
4660.7436124776,748,0.392825809040116,41318.190674001635,3,378431.9446268157,4.33853658350167,1764.4224907645798,0.8580575017902331,37,1,0
5277.797887114873,530,0.05916809546169366,13785.827133042141,4,245000.79381260526,3.896170974566153,4075.0567228846417,0.8970833425096782,41,0,0
8225.439835826168,522,0.20495244484814412,20540.38785101995,2,429599.06075199135,3.9758003905586037,2062.3503932294398,0.8067152583032731,33,0,1
7547.4302933305025,659,0.4199011428178086,20102.47044214292,3,181635.06446230412,3.4085129358727926,4068.9335766368918,0.808107144102459,48,1,0
8944.563873459247,657,0.191916475966522,49033.64607751132,5,287616.2990072616,4.253605260129688,1823.5492430663976,0.8685845629429316,38,1,0
7603.290246102403,538,0.28593613561359327,43544.17506865671,5,420375.4886165721,3.7174850210857775,2286.745474805238,0.8824433451659053,32,0,0
6978.160223348301,581,0.2938846804310991,36552.64377156169,6,172063.4590930477,4.991290353348699,2861.947889758798,0.9331726460503729,43,1,1
3655.7233747966475,757,0.09223812656681968,37717.554272692556,7,143945.24549631317,3.9603670305237757,4772.783398773803,0.8156990950861844,52,0,0
5574.010621416035,705,0.1811177208261442,30293.2757481157,7,453473.5870751959,3.9717712123792266,4726.925699015299,0.9233971890790834,54,1,0
4856.416573772078,576,0.16725564437096607,47619.08001988336,1,237171.86510367837,4.131703574821344,1827.487501689151,0.8315071005938105,31,0,0
4707.9275036535855,511,0.013098354266032397,27331.64387970627,2,373548.0499636128,4.833512006237493,2432.876164972291,0.8591125472765048,50,1,0
9811.07388326712,794,0.012095881945677622,22123.296944145255,9,110139.44170557539,4.6016361997195006,1597.5975538150892,0.8474903652241119,35,1,1
5751.684072667323,723,0.41584852183788673,12336.590161921595,2,376018.75536377984,3.9022601395956826,3039.9403172539887,0.8600232909298099,38,2,1
9244.325886239792,512,0.1365354049864062,40379.25435174761,6,226440.52461878821,4.4373985319455915,2842.3302027786663,0.8225743247108879,45,2,0
7417.97038198084,545,0.2590393831194077,38049.97694340161,1,122296.3414349767,4.172470997561524,4603.04064980293,0.8755355111605332,32,2,1
8563.679124791539,654,0.14936278679438653,22295.97673358607,3,343925.1046192468,3.984734097402498,4720.02151116429,0.9202463884747051,27,1,1
6518.459651736344,612,0.47033962255767026,6133.703628165322,2,196321.5264292693,3.384631545568701,2534.2695640291686,0.8662301015568346,52,0,0
7038.327192384513,732,0.12964837943288687,42754.879747310486,3,254722.896820752,3.927872526909782,2966.9517720759577,0.8735920363847298,53,1,1
6447.623856732047,516,0.21482840636946754,5513.809255433313,5,132232.32491460544,3.4916371740451493,4584.944996584532,0.9273151377921971,47,2,1
4366.700914586311,722,0.4363651252423009,36666.49008330729,6,158865.30043797812,4.82968429970331,4226.831230980246,0.9059087171957046,42,1,0
8057.164806830538,687,0.4209667833959043,48661.56993767257,9,219190.8941983375,3.670813626992694,1014.6252453785971,0.8735681612779678,59,2,0
4965.406537085991,843,0.09305070892313866,24694.759766669154,4,135903.80022406287,4.904528029066745,2280.23825673433,0.838654347228377,37,2,1
3170.2117650201767,662,0.4013216548978552,15573.803224817875,7,464330.5058745261,4.066110580189422,2687.0969677445037,0.9327390120267449,36,0,1
7518.3060713501745,825,0.22909344336894633,36719.195451952175,6,102418.81727359137,4.263088757352321,1918.865134732927,0.8865530602535837,29,0,1
4239.774755849343,573,0.2414844360426776,41770.766390701334,2,293544.0875457246,4.0858808889786555,1798.286463583755,0.833172141516604,35,2,1
9583.2100904704,732,0.06673998620797189,29589.36422350313,8,149298.98325302056,3.258761233933402,1151.1380263827186,0.8403679628957016,35,2,0
9677.500039018112,723,0.04030075687856233,48516.587386526575,7,223071.63579117943,3.7516424380158817,3573.478900279042,0.9204699633404368,55,1,0
9404.050731543139,818,0.3639696534868826,7325.092474608249,7,470423.8239273062,3.1982922245552476,2050.0411619326624,0.8066218343131184,55,2,0
5591.110901788111,559,0.24823057617764988,27715.801923703766,8,164677.82130959473,4.245908088366764,1209.3887137252523,0.948813828054323,37,1,0
3108.196315702072,834,0.21842535130758978,37330.42762951476,1,486332.92788733303,3.893748390400878,1923.9172421122546,0.8195527519572188,38,2,0
9498.229938114077,721,0.36475411432619836,43818.82120171305,1,182317.7507957687,4.555969943141873,4207.655811344506,0.9194102788095406,49,0,1
5997.289038221201,536,0.3827564494955549,13066.502535850552,8,396626.44338673184,3.4409409619987397,4405.956726586186,0.8592162975157525,57,0,1
9766.583733305688,777,0.07945408383467678,41000.15667936566,4,318670.9059589247,3.32913211685867,2932.2649807732105,0.8738324274931201,57,2,0
9745.33983962477,695,0.30511257473882064,29871.818407334536,5,453791.49103870365,3.8126644619275356,2664.2826816347447,0.9320975866196867,39,1,0
8971.066188271521,741,0.06767704113884276,22844.915689548343,8,321597.3022012524,4.8531707664367625,4911.414774007128,0.861936678438382,40,1,0
5061.1422444871005,823,0.37568754301452284,10927.17628605921,5,313823.6876625235,4.420843630024823,1802.2586383522796,0.8806240630509852,30,1,1
5695.684100213477,718,0.32847757813356976,43938.309150901056,4,178183.20014735995,3.8378472495858373,1861.4371314184339,0.8073949493613756,49,2,1
8957.956700617999,691,0.478307310541729,12077.29436808719,6,166491.74482066347,4.034544339508621,2167.468708145599,0.800352121080118,39,2,1
5218.454036093944,516,0.03447900817821059,18940.453664409466,5,466595.6604462057,3.168426022354197,1691.0292731243494,0.8367199809502589,28,0,0
4186.449226802648,511,0.02852736057562716,18052.048938309657,7,231135.27954001364,4.969151792752227,2517.4623928167466,0.9020874639378151,28,0,0
6897.6088372084505,692,0.14109353734660007,44213.631538588445,7,248832.90198515836,4.332814609389838,4643.336907959016,0.8181897340038705,54,2,0
9553.083419125467,521,0.13085284186795298,35271.63473940041,4,403929.4633713554,3.570808136926845,3461.3913625142973,0.8170642938206825,58,0,0
7872.208576724811,619,0.12348939953599991,40850.66287361176,5,235529.39296912294,4.171616788430489,2647.7861944490546,0.8616440912053855,51,1,0
6990.428190625555,709,0.45312729026051835,16271.055445662454,3,480824.9786556011,3.218964732137988,4737.6431782848595,0.897175555791234,55,1,1
3680.2354563953795,805,0.12477309992475305,33119.33448231495,4,395171.1075995201,4.931673337615167,1193.8569299032893,0.9068107988371895,56,2,0
7305.050586894188,769,0.1359748630643155,30728.569241468693,4,338971.697029368,3.349569975766732,1841.1047116074456,0.8267676011147562,33,1,1
9930.376950729842,691,0.37969913120898185,42477.3669554722,3,452358.064217901,4.296060636110428,3263.554420407036,0.8119382221058064,32,2,1
3980.588106655668,674,0.22486992122527,45773.917721656726,5,119842.3633397931,3.4909089250778607,3462.210492772717,0.9410595550918316,38,1,1
6628.3075665461565,784,0.3883552784775906,5547.054716482407,5,202825.0768756835,4.435122765297072,1158.2300262504525,0.8390999573843153,57,2,1
9141.61150349569,703,0.03268307878219262,35330.89635764567,7,286014.53368836397,4.553642734480562,2612.1550316285284,0.9280019746413085,47,1,1
8185.380324279431,663,0.24378559683669215,7332.610960387806,4,190791.41578860843,4.346839457822865,3596.615859323491,0.9295237175694226,45,1,0
7879.1101869668755,750,0.016806800091641316,29698.639928481018,4,397562.07492086076,4.228998920510385,3792.2821856136065,0.9158783887643817,36,0,0
7917.388587909765,726,0.03132660172767726,17943.472806965518,9,467683.21242149005,4.784938187904023,3552.5596100650773,0.8253250409978855,26,0,0
5516.438058538286,506,0.4532187266722055,18804.946978496355,6,269508.04797236936,3.157253421979516,2282.252897443698,0.92327021888813,37,0,1
5055.142909851454,528,0.06962268555879758,20883.132655356047,4,236853.04004475797,3.6618295315603904,1374.080494391638,0.915387583886238,28,0,1
8665.528088349594,532,0.26621034113760855,32958.16020723246,2,484620.2928550265,3.496574959261692,2708.4497856773364,0.8895084485159326,44,0,1
8670.793762754265,633,0.20554780130035327,20032.248455094614,6,277940.97313101636,4.976027924130843,1515.017749472222,0.8505803052753429,38,0,1
9069.506230060726,578,0.17367166312942134,37971.457276562614,2,295619.3601797133,3.778779559333747,4790.494634082668,0.8393762906399816,54,2,1
9392.683867895299,557,0.44991667284363623,23203.732350824135,5,240659.94893676214,4.465225398480797,2900.683464090513,0.8182833818120538,53,2,1
6579.396792026564,525,0.01091169838774475,8075.894013948138,6,463819.38920485537,4.369450327762009,2269.0366974274702,0.8764635600351307,32,0,0
6510.614062810397,725,0.33189484308779454,40269.19291178483,4,327582.1933127403,3.4241624749547555,4065.2162844756003,0.887789131326477,36,2,1
8588.066252767425,784,0.4816972171067752,17859.124606671772,3,404869.83487265784,3.477995360423103,2991.7943703290557,0.8539008485773681,50,0,1
7549.747515444356,503,0.28008409173092097,24474.509581966817,7,424722.68734035455,3.562569127106068,2240.1360960498005,0.8713038601521302,26,2,0
7913.768140803923,598,0.4684112310165459,35844.974744985564,2,236739.61676690326,3.8222545565187582,4247.870969563207,0.85452716860539,38,1,1
8570.548686052707,538,0.026128939643011884,19960.527071692042,6,273477.73252815206,3.468650131301054,4468.608604004488,0.8961509085981052,30,2,0
9230.037392722963,770,0.2093966595370807,7546.354526602203,4,439388.70976250584,3.039302965493696,3692.032665154708,0.9351888811694844,55,2,0
5365.966097960751,784,0.13007889548102558,21826.44711557661,6,245302.1406703241,4.758786113614391,1187.8576896306693,0.8245880393070417,41,2,0
5629.080668479608,656,0.3654104824903649,47500.18622124365,4,417574.0533807405,4.931219662761768,3265.2915206661282,0.8572113214854685,49,1,1
3657.873578886083,574,0.49064854524862334,33878.047878435114,4,476396.92902977485,3.683140774063136,4053.1796479891264,0.8211302905926292,56,0,0
7047.960986973218,787,0.1282650312221239,35216.56169002431,4,349284.14922720275,3.6770137588509457,1546.0120483343287,0.8937415655611748,36,2,0
3251.5959165771947,629,0.32708730073703723,33452.69691369379,9,396650.91498075554,3.0141836255487418,1914.6830055384135,0.9093305764232893,37,2,1
6259.186126927221,674,0.09904881637987006,13954.646253174657,7,422038.92481645395,4.360501376660748,4529.980420272546,0.9397869098896183,43,1,0
6798.512442953037,583,0.28266512728580495,23825.023884602604,3,438015.859558657,4.650879791497258,1080.4868874122963,0.8418307889391448,49,0,1
5005.78876489799,521,0.2319662433441681,38792.29092634932,3,258021.3351427184,3.2932166007200063,4010.908551303904,0.9425316808798145,55,2,1
7135.832823983075,526,0.48600266481576854,9561.780389892163,6,120505.38367039927,3.3193326987343017,2895.0931700576916,0.8094894007731013,49,1,0
3213.501749573346,694,0.3042636363482333,17503.374924037053,6,260750.50849469582,4.580166499942876,2787.0886353584274,0.8904520795046882,40,0,1
3261.4373212445007,836,0.1747531860434094,17434.359880963413,4,369502.4919136359,4.232581496708289,1028.3861299795487,0.8085699079014995,47,0,1
8758.203924617608,735,0.057047892443966686,24440.85174175277,9,280140.15431231714,3.089721115255434,4277.592923865971,0.9340661281642917,38,2,0
5521.33448987884,591,0.07562341436746728,49116.59334239833,4,399585.26034415944,4.245093980924564,2439.299602546266,0.8794713585605081,30,2,0
3889.4235885631933,520,0.11265846497561754,8037.614600771987,9,242792.97178746556,3.617835445687532,3163.0625252021714,0.9004022526144194,49,2,0
6655.702820383631,802,0.125483330670149,28341.544747126776,4,353897.6564416118,3.737450310941692,3709.2027453426376,0.9247360888865679,47,2,0
8389.954871690275,583,0.4253080289205689,13071.41069054947,2,174567.92194158983,4.53946283659376,3810.5183057516633,0.8225465933725954,36,1,1
4510.747192477902,761,0.28061139414126246,48680.44454343848,2,399747.77465798275,4.621870385345221,4823.920235304289,0.8057887342907201,37,1,0
7360.233330733002,646,0.2616954556871832,10098.657712735889,5,318278.38752521033,3.8007132536796613,3125.3598129464363,0.9318321718869278,58,2,0
3597.432254956376,756,0.057384435934608735,23162.045106271606,4,181625.7554186402,4.894305872012709,2598.8782038977106,0.8472399841188399,30,0,0
3361.772048180254,557,0.4300698466747175,38204.82431755728,7,216764.4693991229,3.8129254359041447,4814.814505966831,0.8193468361890748,32,2,1
6719.482420977036,514,0.36140715160424186,36704.94926123504,5,399443.48343273293,4.54367207046022,3568.4409401020844,0.870269185563063,32,0,1
6784.445851270746,661,0.03383418095000079,24022.78866022695,6,293040.49426460825,3.967754529128518,2192.6014251062225,0.8897459113544028,57,0,1
7462.009310487446,662,0.35391754861488434,20593.58755787232,4,186412.57615722888,4.795064653044168,1505.8569816142847,0.8046455905133766,58,0,1
8082.639336058631,819,0.27176910867132303,22892.557034879177,2,486908.4761481191,4.815522487300357,4370.218005860725,0.8412343487385632,39,1,1
9830.96455623774,780,0.04086267287338913,16892.431842138765,9,386050.0079267552,3.174833615742168,2448.7264111766062,0.8049199811415344,59,0,0
6614.102438108367,779,0.22915032076432823,14239.982241805992,7,482853.9330159185,4.872986662620452,3641.8788854577247,0.8630503083793248,46,0,1
5260.695310588722,511,0.2423481435650235,26736.78639015005,4,270842.0181441373,4.651069683040832,2883.2656774635925,0.9342650043599366,47,1,1
8566.303363380925,773,0.08288727008163788,17084.01902304233,3,290040.1362766882,4.582621428625334,1795.7191191801535,0.9473978617240353,46,0,1
4895.82575883452,770,0.47284907350014116,17935.774920376258,3,459182.0864740077,3.401822679371045,3406.7464344818604,0.8955571330255441,29,0,0
6072.799944939453,707,0.42498768574033097,34554.02285635506,9,310019.73609815387,4.61023841750933,1242.7322758027292,0.8242456540676888,55,2,0
3549.1946693958616,526,0.33451116866455416,48584.17992649515,5,382911.5647622669,4.700265469370073,2653.369839484769,0.9358774084998959,37,0,1
3177.4552039082027,571,0.2311477805003036,32163.67402517188,3,200869.150998212,3.5783006689083017,3186.4597586546843,0.877437173480009,52,0,0
9738.538902745477,559,0.20588277079225425,8464.076017923482,5,278690.5874810562,4.904520156724647,2744.1878964743164,0.8230623968154377,44,0,1
8851.86084358544,644,0.3254867335754771,8401.262623433015,2,149379.94632414205,3.0997202927983283,3994.688701003963,0.9382590004177491,57,0,0
7871.819442655886,592,0.27271593470345273,47814.044938050465,4,182392.01435078465,3.2998185064942795,4311.69981818125,0.9136203576084654,40,0,0
5862.67061089989,808,0.031136552940942808,18378.085563830013,2,100377.36610705244,4.075162276103029,4084.972296132712,0.9097557909084727,53,1,1
4213.060240495921,507,0.25625132438516585,9143.014373711394,2,115706.02065946409,4.15158494224462,1155.2517912472085,0.9063771055691607,47,0,0
4095.0592986976026,578,0.40320180861641974,31957.00642176717,8,490913.5292707717,4.290300166601806,1776.515081783889,0.8300509731644664,48,0,1
4751.700287152167,526,0.22961993879847903,33064.19502306197,1,196941.4780547049,3.0339382586309327,3146.4300370550973,0.8316510037561289,58,1,1
6844.586652942843,673,0.025978288777134206,34182.71690534097,7,365324.2838016008,4.920733549244261,4739.288161775205,0.9032439497640883,31,1,1
8002.171458900436,549,0.39313909969201655,17033.09125358936,5,435639.8795198446,3.089176185468288,4339.8271002084675,0.8329584125165596,28,0,0
7621.381637024119,698,0.1006818910679872,5679.980789651377,8,320264.18369462574,3.2861239054468045,4370.138033407206,0.8658007545204573,58,0,0
4959.537278621599,848,0.1293104174440194,48425.69162545123,1,161257.8000335825,3.028029035052114,2212.8327750386998,0.9173002738390912,46,0,1
9684.056964642357,680,0.08235317671614795,16290.187056099612,7,391246.57493446657,4.133716866588189,2717.7915883148103,0.9175928777146761,29,2,1
8165.278416870379,523,0.16510753243574877,35421.18296236463,5,340100.56403983326,4.8645337678419445,2882.82378926375,0.8679892658788789,47,2,0
6880.478367579804,815,0.3783757528443175,36798.34414454193,4,392500.23573895,4.331894332160928,1629.4863333996418,0.9188284907412867,39,0,1
7282.045223640465,545,0.25969292975196867,32450.333768576857,7,407898.6491428349,4.645314936960855,1124.2725209778253,0.9257932694297085,55,1,0
5937.20043699453,514,0.10244063707535628,19080.83273961417,2,490164.14707389806,3.02656240691716,4787.611597842068,0.898216362692639,33,0,0
4734.116926508103,652,0.4389150390760204,17199.331419382957,1,329425.312010684,4.084030596959452,1962.850342654027,0.834263877846263,49,1,0
5491.808750558831,721,0.4397909274757646,31895.07272162164,1,236656.44507624072,3.9191259550110438,1959.7956148945252,0.8411017670578321,49,1,1
8304.922773250584,705,0.43528921252300345,43974.303512526116,1,359385.82276009483,3.997935888441586,1333.5162150750382,0.8472261733113103,45,1,1
3100.754420408291,772,0.11939810569076964,47603.0178015528,5,127376.28369705044,3.144426370670376,4714.031007775115,0.8175206161600929,33,0,0
3812.5084835484136,735,0.22561967209049405,9765.761198169093,7,458958.92732863454,4.368870722138615,3318.948459759088,0.8409739430554918,46,0,1
3322.0184941522693,839,0.49249482807043754,11967.287566897394,2,147752.4045352787,4.006440829717269,3668.1474285014156,0.8314278836468798,47,1,1
3285.101616232791,727,0.3860062381549952,47513.13164523859,8,231137.1351543273,4.530297699722528,4646.30754905221,0.8682993124712903,28,2,0
8988.224088077051,508,0.013583710612779909,38144.08527506566,4,426298.15225044836,3.9705812681234307,2382.480675603158,0.9362656321808397,53,2,0
7925.605015660166,665,0.032602295630246025,44734.722117339785,3,338924.9513322847,3.298763272452864,3486.0292445523364,0.8156720475130937,39,2,1
6319.216803611276,818,0.23196568840616638,14118.468536090442,8,257454.20811097685,4.296513908155644,1155.1978189155498,0.9080401885921093,25,1,0
3684.83912455701,713,0.4546101029307801,31441.364199923082,2,289374.26375000854,3.3447727242103324,1747.0901129245174,0.9030924506619691,54,0,1
6441.311125817827,616,0.2693508989763571,36551.281748786314,3,441818.9572808721,4.74478912670963,4324.98322035977,0.8143631297995036,53,1,0
6314.302395463959,843,0.2489062540171451,35605.03484511377,3,236001.75442395685,4.226232478138483,4067.073425353343,0.9383858607358699,44,2,0
4212.413089370106,571,0.05273684997831529,23366.826089001413,1,447859.87392486853,3.3144077671139085,2402.5707658285874,0.8852708303235229,57,0,1
6036.961544665812,563,0.328390052362147,5692.770126108881,6,135253.7723906766,4.924676114962414,2507.2425110968497,0.8545588281703527,46,1,1
5789.533140781614,704,0.41105158030011274,31231.67255619184,2,410719.3748834523,4.036730926670641,3134.2177342143177,0.913480787524296,37,1,1
7310.950686365515,708,0.19021000375378116,16389.569263082394,1,439019.05322189454,3.1457969037433102,1000.9640187405382,0.8386048187602452,31,2,1
7445.655556073507,571,0.38780592546266374,25261.441076430066,2,172727.0611349355,4.253665808830134,1964.9773441521115,0.904026475556948,32,1,1
3317.1280684043118,776,0.4822383269504058,48091.145678771776,6,272138.6129488802,3.5063978140256205,1832.9272344328579,0.8059566811358371,52,0,0
5622.288302385299,773,0.10188322956384455,22956.58929390956,4,166199.90986546225,4.607386903754605,2001.9317869990539,0.9259112056413907,33,2,0
7381.019409999654,819,0.26166481559737065,42791.0722998992,6,382641.6515976871,4.635644147132381,4223.623370133765,0.8672256270531977,49,2,1
6521.953810060613,837,0.14356897904228777,13484.327258716301,9,314139.1072246627,4.957894711709324,2118.6954261857727,0.8955039371536913,40,0,0
8995.428888318256,594,0.3964272095169197,35260.7224111263,8,354129.3386833284,4.003739062049007,1766.0852882005927,0.8331856729710025,34,2,1
7610.855421332615,665,0.28879668294057875,48965.31294975246,1,178594.78678248444,3.909913759455474,3017.053843172126,0.9015610568987672,35,1,0
4140.540989570008,531,0.3172912087751519,9585.189539282155,8,184698.34482096782,4.506951210892961,4462.580145490928,0.9158360413839914,55,1,0
3493.981231803009,510,0.39895707980794703,5374.397400223641,9,116598.93020396255,3.2649413126838533,1965.3988153499995,0.8709819780326598,36,2,1
7496.93494744421,800,0.19798523633122744,24511.225668467647,6,228827.0140782919,4.093831027586249,1314.1449711711948,0.8926590386092691,55,0,1
3185.579173791353,716,0.4575450342035216,9168.146737311523,5,323897.86453347,4.092495200261702,2425.6189433986588,0.8684488885733598,38,1,1
7100.429068914243,788,0.26651443362307,38677.29573543041,6,443173.96559893154,3.178946245620774,3990.607298259911,0.9341137053886768,56,0,0
9581.611689974703,601,0.078977411417674,46154.689873185154,6,366770.9789834723,3.8359681710138274,3202.7621787791786,0.8746803770771479,41,1,1
7028.319245131153,766,0.3479495590844012,24530.943771894148,9,274158.52935990057,4.706569597134404,4267.17347829739,0.9262713063543229,59,1,1
5717.189483445653,713,0.3966306752191272,16642.02389699484,4,481248.0457576551,4.71230724398932,4838.368590436936,0.9202028087405373,25,2,1
7503.017529096473,678,0.15838083853376334,24548.14935529744,2,387698.08023033274,3.1984753298393622,4170.649907006468,0.8615757232022535,53,2,1
6207.770233440617,587,0.4285896284993765,37555.151803250046,9,472066.08114502,3.181441765495662,3415.2123153750135,0.8345126737786213,28,0,1
6819.317525211545,540,0.4530716273828832,5407.437271116694,2,311035.1893088663,3.5253909540038704,2973.366352209522,0.8609123198839657,47,2,1
9590.253661435676,575,0.13845224368890446,31525.429526811375,9,203561.70991725585,4.7495321251079865,1160.2763453930665,0.9239326063662829,52,1,0
5702.718464605419,545,0.49176073635761103,32598.12581993206,2,121130.67454588879,3.257805170146998,4937.287915256165,0.8341448803729089,40,1,0
9728.3339467674,659,0.07035576402437921,33695.9711103171,8,390433.9405935402,4.439993605254893,2533.92449030017,0.8786654518786624,36,0,0
9337.454493692447,579,0.10100783420124498,15890.993599139474,9,148521.19920221364,3.2023312392262064,1608.9128556674673,0.9209145121941121,45,0,0
4370.537943525075,809,0.09211241961901306,37132.3725520157,9,221110.05130878687,4.24627570749565,3666.835421585827,0.8530216212692568,41,1,1
3485.5291061261582,585,0.4469948550039352,9112.61688492994,9,312988.3631535589,3.71213459823829,2137.153156381837,0.8963314455504046,37,2,1
3705.4460096419866,591,0.32714627616248093,13967.165141006037,2,325766.6351118991,4.577827925931734,3343.1130837241903,0.8368447361073222,56,2,0
3127.552779560848,647,0.07605214161113644,44486.15209945168,4,340233.2787948544,3.4673808976507274,3347.071631378365,0.816391916805224,39,0,0
3661.1007252914987,660,0.2201617091841745,38242.54178269549,7,166502.13213988027,4.2784036587799195,2782.9192836114767,0.9191576337639284,36,0,0
7781.047413914498,701,0.307649012534901,5618.549930510537,2,251894.9619286595,3.47136506915177,4344.474462180171,0.8148452935113061,39,1,1
3498.3205392216028,741,0.041732042494691646,16176.93171664101,1,346877.6908467867,4.427320566224307,2059.868246221772,0.8407072092619378,58,1,1
5232.82941205633,501,0.44120818420366936,14648.291734692406,3,487927.5458535139,4.747356069121498,2794.5303664709368,0.928266413299616,30,0,1
8914.127176786182,724,0.4018017677207676,17186.284761663766,4,391052.4550798755,3.25360359825352,3150.768514363886,0.8519703930618001,41,1,0
3162.903550150781,788,0.2526033867883191,16140.189662594888,8,469041.50283758313,4.733191377191007,3654.4988830691987,0.9459568024271241,44,0,0
8701.27937812255,732,0.4835633076295852,7813.683308428059,6,404884.8233256708,4.187150508828596,4135.8874020223575,0.9469601502160789,33,0,0
4972.9834234138,576,0.20888048963754985,25652.323246856915,2,336686.7875569602,3.254220981734048,2579.229131513024,0.8402414030680335,29,2,0
3827.153793351594,615,0.4920551595182489,37973.006365377434,9,176809.34765453782,3.8550837107194242,3584.187776386384,0.8061467333374837,47,0,0
7877.160157549055,653,0.33395999940181353,32302.92761228464,2,366674.26075700525,3.321720586970196,1602.4438122740767,0.9057594926308068,57,1,1
7402.599927459188,602,0.31733563662697073,35279.22508691359,5,349351.8263839628,4.400695777733139,4730.592402169914,0.8676479753972516,38,2,1
9142.30409468937,693,0.0829774476478925,8651.713034130762,4,340987.6681829066,4.5177362688358995,2532.235225684014,0.8151129265939365,41,2,1
8145.4973066272005,665,0.440963879152322,47817.08195795542,7,295914.3471952963,3.2115930405455977,3918.0856879057537,0.9061284228467064,43,1,1
8624.366512693941,589,0.21374484396030757,42732.13252293612,8,311462.64159571024,4.012279705389289,1081.3643275287106,0.8046762363667882,57,1,1
4974.242007999145,673,0.08111670289123968,41229.06433230482,5,233777.01084724162,4.629250112051834,1820.748571619228,0.9305295035738363,25,1,0
4242.07680645806,621,0.00630375998787952,42034.27122687954,5,307725.07705692126,4.872326083101993,2948.3301772943123,0.8207978793669956,37,0,1
8254.30326148601,642,0.2798778418191913,46971.97286597426,2,179022.36227139132,4.02703573348354,4513.009870929386,0.8190967818120087,51,2,0
8647.843174870848,605,0.26369981106133816,29491.428475116398,8,422069.7589441507,4.900558447222814,3109.0205998027086,0.8263508446952877,30,0,1
9933.535994004713,804,0.3596768111845793,14012.690804043164,2,174310.78187948314,4.071377940912059,4719.481929175516,0.94403995377381,30,0,0
5888.323738379986,816,0.44512902650890107,32755.262353364353,6,133986.51595578657,3.788380989199816,2935.1875863311852,0.9039754040380769,57,0,0
5604.126600549482,622,0.03970329232151476,38429.667215057256,8,274498.41054286296,4.6964062571057905,2961.7963869438,0.9202057303195454,54,0,0
8434.890725193978,508,0.3657482451701812,38206.282700931144,6,363322.9758024247,3.985965420916178,1478.9871540021277,0.8596452478599129,59,2,0
5385.624781771125,761,0.09370597204879111,28465.206087509603,4,275086.72997341654,3.9438050211290463,4210.624976608879,0.8504469091257434,47,2,0
9515.301279224954,572,0.429088526578582,8080.642370011013,4,210701.65278052344,3.9806249788196566,1987.86164986825,0.8351726010174755,34,0,0
9008.889262901082,722,0.40953175693082805,21700.082229355754,6,323268.4735561763,4.693570003739491,4598.44995748926,0.8720972042468613,43,1,1
6002.958191625128,540,0.2703968774927722,46434.49738085108,4,238800.93416487996,4.6638830833761045,4643.296881321585,0.8827743100301253,52,2,0
8256.097474540482,703,0.35512139931165576,31300.20093908417,8,473147.07605065324,3.807039984880422,4773.240447496599,0.8947662265479133,47,0,0
8281.800118592775,763,0.1571750565918742,29224.937446507105,9,469058.0558414288,3.66659971974105,3080.92195641236,0.8385677755998042,28,1,1
3721.8670818515284,827,0.23558394946640732,17098.40814719871,1,300948.7279888382,3.9838560480782585,3708.3751391345772,0.9422981121354486,44,1,0
9317.870346756967,677,0.41081844885523583,21580.20139624605,4,231153.5976073034,4.145545019474218,4114.063520246655,0.8254637747310704,43,0,1
6536.7666071349995,847,0.22963259858660695,45290.57401189262,4,394852.9655826556,3.4766744212559937,1524.0584746018624,0.9448479762149617,51,2,1
